statefips,countyfips,metrofips,display_level,geo_area,year,initiative,naics_title,naics_code,jobs
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Medical Laboratories,621511,64.5660036577
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,19.6748901780318
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,17.30746386578
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,9.8547788926931
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,9.0747365319412
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,0.3817633859640659
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,0.282335644659
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0
00,000,29020,2,Kokomo MSA,2023,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,0
00,000,29020,3,Kokomo MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,7592.482166298323
00,000,29020,3,Kokomo MSA,2023,Conexus,Couriers and Express Delivery Services,4921,342.827660104
00,000,29020,3,Kokomo MSA,2023,Conexus,Plastics Product Manufacturing,3261,299.175266794
00,000,29020,3,Kokomo MSA,2023,Conexus,Nonferrous Metal (except Aluminum) Production and Processing,3314,261.660537065
00,000,29020,3,Kokomo MSA,2023,Conexus,General Freight Trucking,4841,236.4696854649
00,000,29020,3,Kokomo MSA,2023,Conexus,Fruit and Vegetable Preserving and Specialty Food Manufacturing,3114,220.806046462
00,000,29020,3,Kokomo MSA,2023,Conexus,Metalworking Machinery Manufacturing,3335,189.988360063674
00,000,29020,3,Kokomo MSA,2023,Conexus,Other Electrical Equipment and Component Manufacturing,3359,151.9139104961
00,000,29020,3,Kokomo MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,142.691533342993
00,000,29020,3,Kokomo MSA,2023,Conexus,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4248,133.27108474
00,000,29020,2,Kokomo MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,57.4390935381
00,000,29020,2,Kokomo MSA,2023,TechPoint,Custom Computer Programming Services,541511,50.2141447064
00,000,29020,2,Kokomo MSA,2023,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,47.5127807999
00,000,29020,2,Kokomo MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,36.5146057009
00,000,29020,2,Kokomo MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,16.611235711
00,000,29020,2,Kokomo MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,16.1395323055
00,000,29020,2,Kokomo MSA,2023,TechPoint,Computer Systems Design Services,541512,13.9358601611
00,000,29020,2,Kokomo MSA,2023,TechPoint,Book Publishers,513130,10.1364367528
00,000,29020,2,Kokomo MSA,2023,TechPoint,Audio and Video Equipment Manufacturing,334310,9.58169646868
00,000,29020,2,Kokomo MSA,2023,TechPoint,Newspaper Publishers,513110,8.09836329932
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Motor Vehicle Manufacturing,3361,7185.96797742
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,2371.2630017130004
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Motor Vehicle Body and Trailer Manufacturing,3362,2360.85358475461
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Animal Slaughtering and Processing,3116,1229.30673624
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,943.6964042689
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,873.6416916689
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,General Freight Trucking,4841,839.4235935199999
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Nonferrous Metal (except Aluminum) Production and Processing,3314,809.081540999
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,Scientific Research and Development Services,5417,694.364089650171
00,000,29200,2,Lafayette-West Lafayette MSA,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,670.0951524878999
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Animal (except Poultry) Slaughtering,311611,1229.30673624
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Pesticide and Other Agricultural Chemical Manufacturing,325320,665.587100808
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,567.373238425
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Crop Production,111000,475.775234551
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Wet Corn Milling and Starch Manufacturing,311221,386.154115845
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,313.179742347
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Farm Supplies Merchant Wholesalers,424910,310.894733679
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Soybean and Other Oilseed Processing,311224,224.505802484
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Commercial Bakeries,311812,222.191153434
00,000,29200,3,Lafayette-West Lafayette MSA,2023,AgriNovus,Retail Bakeries,311811,137.916666667
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Pesticide and Other Agricultural Chemical Manufacturing,325320,665.587100808
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,418.93895555190903
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,386.154115845
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,262.395155225076
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,232.223244609
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Analytical Laboratory Instrument Manufacturing,334516,216.553056103
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,192.430471884
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Medical Laboratories,621511,127.823915224
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,32.2927751739
00,000,29200,2,Lafayette-West Lafayette MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,21.9425725130629
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Motor Vehicle Manufacturing,3361,7185.96797742
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Motor Vehicle Body and Trailer Manufacturing,3362,2360.85358475461
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,"Engine, Turbine, and Power Transmission Equipment Manufacturing",3336,2132.18386403
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Animal Slaughtering and Processing,3116,1229.30673624
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,943.6964042689
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,General Freight Trucking,4841,839.4235935199999
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Nonferrous Metal (except Aluminum) Production and Processing,3314,809.081540999
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",3253,665.587100808
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Other Food Manufacturing,3119,654.0296352222999
00,000,29200,3,Lafayette-West Lafayette MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,639.540033229
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Computer Systems Design Services,541512,396.486706421
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Custom Computer Programming Services,541511,245.316874677
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Analytical Laboratory Instrument Manufacturing,334516,216.553056103
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",334511,172.664695707
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Newspaper Publishers,513110,122.094006273
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,105.329135877
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,All Other Publishers,513199,80.7925715269
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Software Publishers,513210,73.8979660345
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Other Measuring and Controlling Device Manufacturing,334519,63.1665884516
00,000,29200,2,Lafayette-West Lafayette MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,51.1851062983
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Couriers and Express Delivery Services,4921,24455.6118877
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Warehousing and Storage,4931,20307.42781685101
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Insurance Carriers,5241,13823.5434069914
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Motor Vehicle Manufacturing,3361,11896.4740598948
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,10976.389597427
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Household Appliance Manufacturing,3352,8639.013507185498
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Management of Companies and Enterprises,5511,8456.802436913751
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,8179.5633787703
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,7497.709331967
00,000,31140,2,Louisville/Jefferson County MSA,2023,Advanced & Traded Industries,General Freight Trucking,4841,6989.283983290001
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Distilleries,312140,4660.55978084
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,1379.36446643
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,424820,1017.20573135
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Fresh Fruit and Vegetable Merchant Wholesalers,424480,877.450234863
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,723.693337682
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Crop Production,111000,641.566208043
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Animal (except Poultry) Slaughtering,311611,605.281355982
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,584.876642533
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,All Other Miscellaneous Food Manufacturing,311999,557.724399028
00,000,31140,3,Louisville/Jefferson County MSA,2023,AgriNovus,Meat Processed from Carcasses,311612,543.859078921
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,2073.69675376037
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,1466.3159006146195
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Medical Laboratories,621511,866.540549078
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,272.358522254792
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,270.757056604
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,263.036889768
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,258.581040184458
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Research and Development in Biotechnology (except Nanobiotechnology),541714,199.046865426
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Surgical and Medical Instrument Manufacturing,339112,197.049408447
00,000,31140,2,Louisville/Jefferson County MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,148.403290575
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Couriers and Express Delivery Services,4921,24455.6118877
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Warehousing and Storage,4931,20307.42781685101
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Motor Vehicle Manufacturing,3361,11896.4740598948
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Household Appliance Manufacturing,3352,8639.013507185498
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,8179.5633787703
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,General Freight Trucking,4841,6989.283983290001
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Beverage Manufacturing,3121,5394.0124010995
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Professional and Commercial Equipment and Supplies Merchant Wholesalers,4234,4719.683249509109
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,4439.2110559054
00,000,31140,3,Louisville/Jefferson County MSA,2023,Conexus,Plastics Product Manufacturing,3261,4352.401396125
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Computer Systems Design Services,541512,4007.1164929
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Custom Computer Programming Services,541511,2906.35352299
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,2880.3748551
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Electronic Connector Manufacturing,334417,1395.50243623
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,1349.27774603
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,1336.03872893
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,1129.72917676
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Software Publishers,513210,828.348600422
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,448.699508689
00,000,31140,2,Louisville/Jefferson County MSA,2023,TechPoint,Book Publishers,513130,426.302803292
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Bakeries and Tortilla Manufacturing,3118,1232.833331234
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Other General Purpose Machinery Manufacturing,3339,1172.6160818074002
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Foundries,3315,1138.668687308
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Plastics Product Manufacturing,3261,801.0809892615999
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,590.6243664964
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Rail Transportation,4821,474.85810692
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,463.67740628400003
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Sugar and Confectionery Product Manufacturing,3113,328.313202307
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Petroleum and Coal Products Manufacturing,3241,288.117120079
00,000,33140,2,Michigan City-La Porte MSA,2023,Advanced & Traded Industries,Specialized Freight Trucking,4842,256.1931570585
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Commercial Bakeries,311812,688.311518683
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Cookie and Cracker Manufacturing,311821,544.521812551
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Nonchocolate Confectionery Manufacturing,311340,328.313202307
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Crop Production,111000,169.914506159
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Poultry Processing,311615,107.742701881
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Farm Supplies Merchant Wholesalers,424910,80.3447132741
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,51.7990640679
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Flour Milling,311211,51.0000634878
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Ice Manufacturing,312113,46.0772044451
00,000,33140,3,Michigan City-La Porte MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,45.3333333333
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Dental Equipment and Supplies Manufacturing,339114,91.6156404525
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,67.8109380033404
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,24.0946153249086
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Medical Laboratories,621511,22.5984769163
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,22.584084994088
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Surgical Appliance and Supplies Manufacturing,339113,10.9305459397
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,4.20919285360032
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,0.30122471985776
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0
00,000,33140,2,Michigan City-La Porte MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Bakeries and Tortilla Manufacturing,3118,1232.833331234
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Foundries,3315,1138.668687308
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Other General Purpose Machinery Manufacturing,3339,1137.0848209471
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Plastics Product Manufacturing,3261,801.0809892615999
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",3334,590.6243664964
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Rail Transportation,4821,474.85810692
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Sugar and Confectionery Product Manufacturing,3113,328.313202307
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Petroleum and Coal Products Manufacturing,3241,276.4273005484
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,Specialized Freight Trucking,4842,256.1931570585
00,000,33140,3,Michigan City-La Porte MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,252.27071174797
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",334513,49.319670544
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,44.0342014128
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Computer Systems Design Services,541512,31.9528351534
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Electronic and Precision Equipment Repair and Maintenance,811210,28.7572112686
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Newspaper Publishers,513110,21.7188055427
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,14.1968075318
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418,14.1008468946
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,12.3715874024
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,11.588679096
00,000,33140,2,Michigan City-La Porte MSA,2023,TechPoint,Custom Computer Programming Services,541511,8.45959405555
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Motor Vehicle Parts Manufacturing,3363,950.3027480330646
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Computer Systems Design and Related Services,5415,763.4674193114599
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Nondepository Credit Intermediation,5222,549.8269647702
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Depository Credit Intermediation,5221,542.683784755
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,General Freight Trucking,4841,427.9628076515
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Railroad Rolling Stock Manufacturing,3365,359.575131349
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Management of Companies and Enterprises,5511,350.69433871669503
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,300.212580209583
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,Metalworking Machinery Manufacturing,3335,297.043504969
00,000,34620,2,Muncie MSA,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,268.197032233461
00,000,34620,3,Muncie MSA,2023,AgriNovus,Crop Production,111000,101.831235866
00,000,34620,3,Muncie MSA,2023,AgriNovus,Farm and Garden Machinery and Equipment Merchant Wholesalers,423820,90.4600996032
00,000,34620,3,Muncie MSA,2023,AgriNovus,Other Grocery and Related Products Merchant Wholesalers,424490,64.0177267113
00,000,34620,3,Muncie MSA,2023,AgriNovus,Confectionery Manufacturing from Purchased Chocolate,311352,63.5684917546
00,000,34620,3,Muncie MSA,2023,AgriNovus,"Sawmill, Woodworking, and Paper Machinery Manufacturing",333243,62.4164052841
00,000,34620,3,Muncie MSA,2023,AgriNovus,Animal Production and Aquaculture,112000,36.4305374422
00,000,34620,3,Muncie MSA,2023,AgriNovus,General Line Grocery Merchant Wholesalers,424410,28.3307034664
00,000,34620,3,Muncie MSA,2023,AgriNovus,Support Activities for Animal Production,115210,22.985167466
00,000,34620,3,Muncie MSA,2023,AgriNovus,Farm Labor Contractors and Crew Leaders,115115,21.6809273623
00,000,34620,3,Muncie MSA,2023,AgriNovus,Retail Bakeries,311811,17.9102206942
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Medical Laboratories,621511,21.1587942922
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Farm Supplies Merchant Wholesalers,424910,15.0686835761764
00,000,34620,2,Muncie MSA,2023,BioCrossroads,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",541715,13.6532663520003
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Testing Laboratories and Services,541380,11.5554460830672
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Drugs and Druggists' Sundries Merchant Wholesalers,424210,2.52131608100292
00,000,34620,2,Muncie MSA,2023,BioCrossroads,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",423450,1.74567903941776
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Pharmaceutical Preparation Manufacturing,325412,0.556660879498
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Wet Corn Milling and Starch Manufacturing,311221,0
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Ethyl Alcohol Manufacturing,325193,0
00,000,34620,2,Muncie MSA,2023,BioCrossroads,Artificial and Synthetic Fibers and Filaments Manufacturing,325220,0
00,000,34620,3,Muncie MSA,2023,Conexus,Motor Vehicle Parts Manufacturing,3363,950.3027480330646
00,000,34620,3,Muncie MSA,2023,Conexus,General Freight Trucking,4841,427.9628076515
00,000,34620,3,Muncie MSA,2023,Conexus,Railroad Rolling Stock Manufacturing,3365,359.575131349
00,000,34620,3,Muncie MSA,2023,Conexus,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,4231,300.212580209583
00,000,34620,3,Muncie MSA,2023,Conexus,Metalworking Machinery Manufacturing,3335,297.043504969
00,000,34620,3,Muncie MSA,2023,Conexus,Forging and Stamping,3321,238.115506241
00,000,34620,3,Muncie MSA,2023,Conexus,Plastics Product Manufacturing,3261,227.8647307
00,000,34620,3,Muncie MSA,2023,Conexus,Printing and Related Support Activities,3231,227.4166666109
00,000,34620,3,Muncie MSA,2023,Conexus,"Machinery, Equipment, and Supplies Merchant Wholesalers",4238,218.75434404873
00,000,34620,3,Muncie MSA,2023,Conexus,"Boiler, Tank, and Shipping Container Manufacturing",3324,214.53142829991
00,000,34620,2,Muncie MSA,2023,TechPoint,Computer Facilities Management Services,541513,446.41753611
00,000,34620,2,Muncie MSA,2023,TechPoint,Custom Computer Programming Services,541511,241.841301419
00,000,34620,2,Muncie MSA,2023,TechPoint,Software Publishers,513210,152.767023082
00,000,34620,2,Muncie MSA,2023,TechPoint,Computer Systems Design Services,541512,71.2640992791
00,000,34620,2,Muncie MSA,2023,TechPoint,Computer Training,611420,30.3742172627
00,000,34620,2,Muncie MSA,2023,TechPoint,Wired Telecommunications Carriers,517111,26.6127433831
00,000,34620,2,Muncie MSA,2023,TechPoint,Wireless Telecommunications Carriers (except Satellite),517112,19.4945113759
00,000,34620,2,Muncie MSA,2023,TechPoint,All Other Telecommunications,517810,14.0200343153
00,000,34620,2,Muncie MSA,2023,TechPoint,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",518210,13
00,000,34620,2,Muncie MSA,2023,TechPoint,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,423430,10.5272919197
00,000,43780,2,South Bend-Mishawaka MSA,2023,Advanced & Traded Industries,"Agencies, Brokerages, and Other Insurance Related Activities",5242,1840.42668442312
